,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.10194174757281553,0.0,0.0026138909634055266,0.0014936519790888724,0.022778192681105303,0.0003734129947722181,0.00018670649738610905,0.005041075429424944,0.0031740104555638537,0.008215085884988798,0.477781926811053,0.0026138909634055266,0.006908140403286034,0.0016803584764749813,0.016243465272591486,0.0033607169529499626,0.0,0.005227781926811053,0.0022404779686333084,0.0,0.0289395070948469,0.019044062733383122,0.2501867064973861,0.0011202389843166542,0.03080657206870799,0.0007468259895444362,0.0007468259895444362,0.006534727408513816
Power Disk,0.15974052300831137,0.004865193594161768,0.0,0.000608149199270221,0.0018244475978106628,0.01723089397932293,0.0014190147982971822,0.0008108655990269613,0.00608149199270221,0.020677072775187513,0.0034461787958645854,0.6784917899858098,0.0387188323535374,0.0,0.0028380295965943643,0.000608149199270221,0.0,0.0008108655990269613,0.0014190147982971822,0.0,0.00040543279951348065,0.0,0.006892357591729171,0.0,0.03628623555645652,0.008919521589296575,0.00608149199270221,0.0018244475978106628
Power Sphere,0.048167222053923056,0.0016661617691608604,0.0,0.021357164495607393,0.009542562859739473,0.0021205695243865495,0.0025749772796122387,0.01969100272644653,0.0028779157830960316,0.03014238109663738,0.009996970614965161,0.030596788851863073,0.5852771887306877,0.004392608300514996,0.015752802181157224,0.0003029385034837928,0.0,0.0010602847621932747,0.0034837927900636173,0.0,0.0001514692517418964,0.0001514692517418964,0.002272038776128446,0.0003029385034837928,0.12390184792487124,0.04740987579521357,0.02635564980308997,0.010451378370190851
Sphere 4-Finger,0.003278688524590164,0.0,0.005737704918032787,0.002459016393442623,0.056557377049180325,0.0020491803278688526,0.0,0.005122950819672131,0.0012295081967213116,0.0034836065573770492,0.00020491803278688525,0.000819672131147541,0.0004098360655737705,0.8092213114754099,0.000819672131147541,0.00020491803278688525,0.0,0.00430327868852459,0.002254098360655738,0.0,0.009631147540983606,0.0,0.011475409836065573,0.00020491803278688525,0.05594262295081967,0.01209016393442623,0.010655737704918032,0.0018442622950819673
Sphere 3-Finger,0.016248946117881507,0.0030658388901663217,0.01770521959071051,0.02353031348202652,0.01057714417107381,0.0007664597225415804,0.0025293170843872156,0.011650187782632023,0.008277765003449069,0.02544646278838047,0.01494596458956082,0.008967578753736492,0.008814286809228175,0.0009963976393040546,0.5744615620449145,0.005595155974553537,0.00022993791676247414,0.008201119031194911,0.014332796811527554,0.0015329194450831609,0.0015329194450831609,0.0004598758335249483,0.020464474591860196,0.0011496895838123706,0.015329194450831609,0.012799877366444393,0.009120870698244807,0.18126772438108377
Lateral,7.490356166435714e-05,0.006366802741470357,0.0017976854799445713,0.015542489045354107,0.0015355230141193214,0.004906183289015393,0.00022471068499307141,0.01966218493689375,0.12156848058125164,0.0003745178083217857,0.00022471068499307141,0.0011610052057975356,0.00022471068499307141,0.0,0.0030710460282386428,0.7850642298041272,0.00966255945470207,0.002509269315755964,0.009138234523051571,0.0015729747949515,0.0013108123291262499,0.010786112879667428,0.00078648739747575,0.00078648739747575,0.00022471068499307141,3.745178083217857e-05,0.0,0.0013857158907906071
Stick,0.0,0.023619427811044577,0.00665335994677312,0.0,0.0,0.00166333998669328,0.000998003992015968,0.01929474384564205,0.3383233532934132,0.0,0.0,0.00033266799733865603,0.0,0.0,0.001996007984031936,0.2275449101796407,0.21756487025948104,0.002328675981370592,0.0658682634730539,0.021956087824351298,0.018962075848303395,0.01996007984031936,0.005655355954757153,0.01763140385894877,0.0026613439787092482,0.0,0.00033266799733865603,0.00665335994677312
Adduction Grip,0.011925337020394054,0.0,0.009505703422053232,0.012962322848254408,0.002938126512270999,0.0,0.0,0.006567576909782233,0.01952989975803664,0.010542689249913584,0.005357760110611821,0.0005184929139301763,0.0,0.0024196335983408227,0.029381265122709988,0.028689941237469756,0.00017283097131005876,0.7490494296577946,0.01659177324576564,0.0067404078810922915,0.00138264777048047,0.004839267196681645,0.005357760110611821,0.02523332181126858,0.006567576909782233,0.0019011406844106464,0.00017283097131005876,0.041652264085724165
Writing Tripod,0.010238272524199553,0.008128567882849342,0.016381236038719285,0.009121370067014148,0.004777860511293125,0.01327872921320427,0.0017994539587987094,0.011231074708364359,0.059257880367336806,0.0017994539587987094,0.0,0.0007446016381236039,0.0013030528667163069,0.00037230081906180194,0.0033507073715562173,0.04622735170017374,0.01545048399106478,0.004033258873169521,0.5855050881111938,0.0194837428642343,0.04362124596674113,0.0062050136510300325,0.011231074708364359,0.05069496152891537,0.0017994539587987094,0.0002482005460412013,0.004529659965251924,0.06918590220898486
Lateral Tripod,0.0076201641266119575,0.01406799531066823,0.0123094958968347,0.0025400547088706526,0.009378663540445486,0.04533020711215319,0.004689331770222743,0.00996483001172333,0.10160218835482611,0.008597108245408363,0.0027354435326299334,0.00019538882375928098,0.0,0.0009769441187964048,0.003907776475185619,0.014458772958186792,0.012700273544353264,0.006447831184056272,0.2909339585775694,0.24267291910902697,0.027354435326299335,0.004493942946463462,0.0007815552950371239,0.12035951543571707,0.0029308323563892145,0.0,0.0017584994138335288,0.051191871824931616
Palmar Pinch,0.002549107812265707,0.0,0.002399160293897136,0.00599790073474284,0.0036737142000299893,0.0020242914979757085,0.0,0.002849002849002849,0.01904333483280852,0.0,0.007722297195981407,0.0002249212775528565,0.000599790073474284,0.004798320587794272,0.000899685110211426,0.003973609236767131,0.00532313690208427,0.0008247113510271405,0.03216374269005848,0.0006747638326585695,0.6898335582546109,0.050157444894287,0.1293297345928925,0.0103463787674314,0.0065227170490328385,0.004873294346978557,0.004798320587794272,0.008397061028639977
Tip Pinch,0.0012580374615599665,0.0011182555213866368,0.0012580374615599665,0.015376013419066257,0.0030752026838132512,0.00363433044450657,0.0006989097008666481,0.0026558568632932627,0.009924517752306402,0.0012580374615599665,0.004193458205199888,0.0005591277606933184,0.0008386916410399776,0.0001397819401733296,0.0029354207436399216,0.17584568073804865,0.014956667598546268,0.02781660609449259,0.03522504892367906,0.011462119094213028,0.17696393625943527,0.40466871680178923,0.030332681017612523,0.05591277606933184,0.00363433044450657,0.0005591277606933184,0.0006989097008666481,0.012999720436119654
Inferior Pincer,0.014776925262858768,0.0012787723785166241,0.009306621199204319,0.0004973003694231316,0.013782324524012504,0.00014208581983518045,0.00021312872975277067,0.009306621199204319,0.0040494458653026425,0.002841716396703609,0.10883773799374823,0.0003552145495879511,0.002841716396703609,0.005754475703324808,0.005683432793407218,0.004404660414890594,0.0013498152884342143,0.0014208581983518045,0.007459505541346973,0.0,0.10485933503836317,0.011935208866155157,0.6290849673202614,0.0006393861892583121,0.03665814151747655,0.006678033532253481,0.0014919011082693947,0.014350667803353225
Prismatic 3 Finger,0.004489500362056481,0.005068790731354091,0.00333091962346126,0.010572049239681391,0.004489500362056481,0.011151339608979,0.001882693700217234,0.00666183924692252,0.04677769732078204,0.0008689355539464157,0.0008689355539464157,0.0011585807385952208,0.0005792903692976104,0.000724112961622013,0.0034757422157856628,0.0026068066618392467,0.0034757422157856628,0.034612599565532226,0.1443881245474294,0.03779869659666908,0.12107168718320058,0.012165097755249819,0.004923968139029689,0.39826212889210716,0.0013034033309196234,0.0020275162925416364,0.011440984793627805,0.12382331643736423
Precision Disk,0.007348905287552601,0.0014026956150515338,0.006830517777642251,0.011709459047386716,0.007897786180398854,0.0021650301884491067,0.0008538147222052814,0.006434103799475514,0.00167713606147466,0.010703177410501922,0.0014941757638592425,0.0027444044642312617,0.044123925108251506,0.05125937671525279,0.0034152588888211256,0.00012197353174361163,0.0,0.0018905897420259804,0.0007013478075257669,0.0,0.0054583155455266204,0.0005488808928462524,0.0077758126486552415,0.000335427212294932,0.7770323839726779,0.034853936695737026,0.003323778740013417,0.007897786180398854
Precision Sphere,0.009559512652296157,0.0011246485473289597,0.003936269915651359,0.024554826616682287,0.00880974695407685,0.002061855670103093,0.0009372071227741331,0.001499531396438613,0.004311152764761012,0.02942830365510778,0.004873477038425492,0.005435801312089972,0.11658856607310215,0.02999062792877226,0.013870665417057169,0.00037488284910965324,0.0,0.004311152764761012,0.0016869728209934396,0.0,0.02530459231490159,0.007122774133083412,0.0016869728209934396,0.001499531396438613,0.35051546391752575,0.31565135895032803,0.014245548266166823,0.020618556701030927
Quadpod,0.01529775997086141,0.0030959752321981426,0.00018211619012930248,0.038244399927153526,0.011109087597887451,0.01657257330176653,0.001821161901293025,0.004735020943361865,0.020943361864869788,0.0072846476051721,0.0012748133309051174,0.0009105809506465125,0.07539610271353123,0.008559460936077217,0.004735020943361865,0.0,0.0,0.0016390457111637225,0.03788016754689492,0.0,0.008923693316335822,0.00364232380258605,0.014022946639956292,0.021125478054999088,0.057002367510471684,0.025314150427973046,0.5685667455836824,0.05172099799672191
Tripod,0.017119341563786007,0.001440329218106996,0.026090534979423867,0.010041152263374485,0.0032921810699588477,0.01074074074074074,0.0012757201646090535,0.015308641975308642,0.026008230452674898,0.009423868312757202,0.001851851851851852,0.002345679012345679,0.007407407407407408,0.0011522633744855968,0.08069958847736626,0.002016460905349794,0.0009876543209876543,0.009012345679012346,0.06839506172839506,0.00205761316872428,0.017530864197530863,0.0029218106995884774,0.020617283950617283,0.046131687242798355,0.0331275720164609,0.011275720164609053,0.04670781893004115,0.5250205761316873
