,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.05115758028379388,0.0009335324869305452,0.0005601194921583271,0.003547423450336072,0.02744585511575803,0.0009335324869305452,0.0,0.004480955937266617,0.0007468259895444362,0.0037341299477221808,0.5604929051530994,0.005601194921583271,0.0005601194921583271,0.0005601194921583271,0.010642270351008214,0.002987303958177745,0.00018670649738610905,0.01194921583271098,0.0016803584764749813,0.0,0.009522031366691561,0.006534727408513816,0.2455190440627334,0.0007468259895444362,0.03640776699029126,0.0016803584764749813,0.0003734129947722181,0.011015683345780434
Power Disk,0.11372390026353132,0.0018244475978106628,0.0,0.009933103588080276,0.013581998783701602,0.016014595580782484,0.0,0.01236570038516116,0.0075005067909993915,0.0125684167849179,0.006689641191972431,0.7007905939590513,0.020271639975674032,0.0,0.003243462396107845,0.010946685586863977,0.0,0.0018244475978106628,0.002027163997567403,0.0,0.0,0.0,0.0022298803973241437,0.0,0.054125278735049666,0.00608149199270221,0.003040745996351105,0.001216298398540442
Power Sphere,0.040442290215086336,0.000757346258709482,0.0004544077552256892,0.04998485307482581,0.006210239321417752,0.0028779157830960316,0.000757346258709482,0.04286579824295668,0.007724931838836716,0.01938806422296274,0.009088155104513784,0.022871857013026357,0.5564980308997274,0.0009088155104513784,0.014389578915480157,0.0,0.0,0.0,0.004241139048773099,0.0,0.0,0.0,0.001514692517418964,0.0,0.1467737049378976,0.04877309906089064,0.0125719478945774,0.01090578612541654
Sphere 4-Finger,0.00020491803278688525,0.0,0.010040983606557377,0.004918032786885246,0.026844262295081966,0.0014344262295081967,0.0,0.002254098360655738,0.00389344262295082,0.0034836065573770492,0.0006147540983606558,0.00020491803278688525,0.0006147540983606558,0.7745901639344263,0.002254098360655738,0.0,0.0,0.013114754098360656,0.002459016393442623,0.0,0.0012295081967213116,0.0,0.018237704918032786,0.00020491803278688525,0.09057377049180328,0.030737704918032786,0.010040983606557377,0.0020491803278688526
Sphere 3-Finger,0.028282363761784318,0.0029125469456580057,0.021844102092435043,0.008814286809228175,0.005058634168774431,0.0027592550011496897,0.002376025139878899,0.011496895838123706,0.0064382616693492755,0.019698014869318617,0.019774660841572776,0.013029815283206868,0.011266957921361233,0.001992795278608109,0.5296236682762321,0.008201119031194911,0.0003832298612707902,0.017858511535218825,0.0073580133363991725,0.00022993791676247414,0.0013796275005748448,0.0,0.017858511535218825,0.0009197516670498966,0.024833295010347207,0.002069441250862267,0.017015405840423086,0.21652487161799647
Lateral,0.00014980712332871428,0.00992472192052732,0.0020223961649376426,0.010186884386352572,0.002958690685742107,0.005805026028987678,0.0006741320549792142,0.029174937268267104,0.13007003483015617,0.0004868731508183214,0.0014231676716227857,0.0020598479457698215,0.0020223961649376426,0.0,0.004194599453204,0.7416576158196322,0.009100782742219392,0.004381858357364893,0.010486498633009999,0.0022845586307628928,0.003108497809070821,0.016553687127822927,0.0024718175349237857,0.0030710460282386428,0.0016104265757836784,0.0,0.0,0.004119695891539643
Stick,0.0,0.014304723885562209,0.005988023952095809,0.000998003992015968,0.0,0.0013306719893546241,0.0,0.03759148369926813,0.41084497671324016,0.0,0.0,0.00332667997338656,0.0,0.0,0.00166333998669328,0.18762475049900199,0.19194943446440452,0.00499001996007984,0.06553559547571523,0.015302727877578177,0.008649367930805056,0.021956087824351298,0.004324683965402528,0.0083166999334664,0.00033266799733865603,0.0,0.0,0.014970059880239521
Adduction Grip,0.005876253024541998,0.0,0.010888351192533702,0.010542689249913584,0.012789491876944349,0.002246802627030764,0.0,0.03525751814725199,0.00967853439336329,0.0019011406844106464,0.006221914967162115,0.000691323885240235,0.0,0.003629450397511234,0.02644313861043899,0.047182855167646046,0.002073971655720705,0.6745592810231593,0.014344970618734878,0.010888351192533702,0.004320774282751469,0.004839267196681645,0.010197027307293468,0.03923263048738334,0.005703422053231939,0.005357760110611821,0.0010369858278603526,0.05409609402004839
Writing Tripod,0.0028543062794738148,0.018056589724497394,0.021469347232563912,0.011913626209977662,0.008935219657483246,0.01327872921320427,0.007446016381236039,0.025874906924795233,0.1166542566393646,0.0028543062794738148,0.0,0.0011789525936957061,0.00037230081906180194,0.0004964010920824026,0.008749069247952346,0.0766939687267312,0.016877637130801686,0.006267063787540332,0.4202035244477538,0.025626706378754034,0.02879126334077935,0.007011665425663937,0.0062050136510300325,0.054604120129064286,0.0035989079175974188,0.0004964010920824026,0.0062050136510300325,0.10728468602630926
Lateral Tripod,0.0017584994138335288,0.08167252833137945,0.005275498241500586,0.0042985541227041815,0.007229386479093396,0.020906604142243063,0.0023446658851113715,0.007815552950371238,0.13774912075029308,0.004103165298944901,0.007815552950371238,0.0,0.0,0.0,0.0017584994138335288,0.04611176240719031,0.014458772958186792,0.00605705353653771,0.2348573661586557,0.16373583431027744,0.029503712387651426,0.0025400547088706526,0.0021492770613520907,0.10179757717858538,0.0,0.0,0.0025400547088706526,0.11352090660414224
Palmar Pinch,7.49737591842855e-05,0.000599790073474284,0.0003748687959214275,0.0035237666816614185,0.005922926975558554,0.0026240815714499927,0.0,0.0024741340530814214,0.03696206327785275,0.0002249212775528565,0.004123556755135703,0.0,0.000149947518368571,0.003448792922477133,0.002399160293897136,0.004648373069425701,0.003298845404108562,0.001049632628579997,0.02301694406957565,0.0029239766081871343,0.6833108412055781,0.03298845404108562,0.15024741340530814,0.010946168840905683,0.008621982306192832,0.004873294346978557,0.0017243964612385664,0.009446693657219974
Tip Pinch,0.001817165222253285,0.004193458205199888,0.003913894324853229,0.011741682974559686,0.005032149846239866,0.00363433044450657,0.0004193458205199888,0.0005591277606933184,0.025999440872239307,0.0022365110427732737,0.011881464914733016,0.0009784735812133072,0.0,0.0004193458205199888,0.004473022085546547,0.16927592954990214,0.022924238188426056,0.03424657534246575,0.030891808778305843,0.01034386357282639,0.21973720995247414,0.28781101481688565,0.055493430248811856,0.06877271456527817,0.004752585965893207,0.002096729102599944,0.0016773832820799553,0.014677103718199608
Inferior Pincer,0.008383063370275647,0.0032679738562091504,0.005470304063654448,0.0009946007388462632,0.01584256891162262,0.00312588803637397,7.104290991759022e-05,0.010585393577720944,0.004617789144643365,0.0014919011082693947,0.15053992611537367,0.0040494458653026425,0.00021312872975277067,0.0023444160272804776,0.0024154589371980675,0.002273373117362887,0.00319693094629156,0.0076726342710997444,0.004191531685137823,0.0,0.05988917306052856,0.008809320829781187,0.6457090082409775,0.0002841716396703609,0.03324808184143223,0.0025575447570332483,0.0010656436487638534,0.017689684569479967
Prismatic 3 Finger,0.0023171614771904415,0.005937726285300507,0.002896451846488052,0.017523533671252714,0.004923968139029689,0.015930485155684286,0.003765387400434468,0.008544532947139754,0.07501810282404055,0.0008689355539464157,0.0015930485155684288,0.0013034033309196234,0.0,0.0001448225923244026,0.007965242577842143,0.008689355539464157,0.004199855177407676,0.042288196958725564,0.10702389572773352,0.03417813178855902,0.0947139753801593,0.012599565532223026,0.0069514844315713255,0.3779869659666908,0.0001448225923244026,0.00333091962346126,0.004634322954380883,0.15452570601013757
Precision Disk,0.002378483869000427,0.003049338293590291,0.00670854424589864,0.012380313471976582,0.00481795450387266,0.0020735500396413978,0.0010367750198206989,0.010855644325181435,0.0010672684027566018,0.0077453192657193385,0.004787461120936757,0.009239495029578581,0.03159114472159542,0.0334817344636214,0.005549795694334329,0.0,0.0,0.003079831676526194,0.0007013478075257669,0.0,0.004787461120936757,0.00021345368055132035,0.010489723729950601,0.00024394706348722326,0.7869732268097823,0.04452033908641825,0.006891504543514057,0.0053363420137830095
Precision Sphere,0.002061855670103093,0.0,0.003936269915651359,0.0232427366447985,0.011246485473289597,0.0031865042174320526,0.002061855670103093,0.004123711340206186,0.007497656982193065,0.005435801312089972,0.005435801312089972,0.009746954076850984,0.06822867853795689,0.029615745079662605,0.02286785379568885,0.0,0.0,0.003936269915651359,0.0007497656982193065,0.0,0.028116213683223992,0.003936269915651359,0.01105904404873477,0.0007497656982193065,0.42436738519212747,0.2845360824742268,0.019681349578256794,0.024179943767572633
Quadpod,0.0054634857038790745,0.021853942815516298,0.0012748133309051174,0.04844290657439446,0.009652158076853032,0.011473319978146056,0.002549626661810235,0.014751411400473502,0.0366053542159898,0.0012748133309051174,0.0027317428519395373,0.00036423238025860496,0.05499908941904935,0.005281369513749772,0.011473319978146056,0.0,0.0,0.012201784738663268,0.013658714259697688,0.0,0.006920415224913495,0.00018211619012930248,0.020579129484611183,0.01311236568930978,0.05791294846111819,0.06374066654525587,0.5112001456929521,0.07230012748133309
Tripod,0.006913580246913581,0.0011111111111111111,0.03320987654320988,0.010123456790123457,0.0032510288065843622,0.006049382716049383,0.0023868312757201644,0.025843621399176956,0.059465020576131684,0.004855967078189301,0.0034156378600823044,0.005925925925925926,0.006131687242798354,0.0021810699588477368,0.09452674897119341,0.0022222222222222222,0.0016049382716049382,0.02493827160493827,0.051893004115226335,0.0036213991769547325,0.01353909465020576,0.00037037037037037035,0.019300411522633745,0.055267489711934153,0.02123456790123457,0.011604938271604939,0.03102880658436214,0.4979835390946502
