,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.04555638536221061,0.00018670649738610905,0.0013069454817027633,0.010268857356235997,0.019977595220313667,0.0,0.0,0.004667662434652726,0.0005601194921583271,0.006534727408513816,0.6172516803584764,0.0013069454817027633,0.006721433905899925,0.0011202389843166542,0.015123226288274831,0.004667662434652726,0.0003734129947722181,0.004294249439880508,0.0005601194921583271,0.0,0.010642270351008214,0.009148618371919343,0.2147124719940254,0.0014936519790888724,0.012135922330097087,0.0020537714712471995,0.0003734129947722181,0.008961911874533234
Power Disk,0.12446786945063856,0.001216298398540442,0.00020271639975674033,0.0022298803973241437,0.010338536387593756,0.014798297182242043,0.004257044394891546,0.007297790391242651,0.003851611595378066,0.021690654773971214,0.004459760794648287,0.7101155483478614,0.03689438475572674,0.000608149199270221,0.015406446381512263,0.002027163997567403,0.0,0.000608149199270221,0.0010135819987837015,0.0,0.00020271639975674033,0.0,0.0022298803973241437,0.00020271639975674033,0.015203729981755523,0.014798297182242043,0.003040745996351105,0.0028380295965943643
Power Sphere,0.03877612844592548,0.0,0.0,0.01938806422296274,0.011057255377158437,0.000757346258709482,0.0010602847621932747,0.016964556195092396,0.00545289306270827,0.019993941229930322,0.007421993335352923,0.01302635564980309,0.7102393214177521,0.0010602847621932747,0.015601332929415328,0.0,0.0,0.004241139048773099,0.001969100272644653,0.0,0.0,0.0,0.001514692517418964,0.0006058770069675856,0.08482278097546198,0.03211148136928203,0.005604362314450166,0.008330808845804302
Sphere 4-Finger,0.0004098360655737705,0.0004098360655737705,0.002254098360655738,0.004098360655737705,0.03790983606557377,0.002459016393442623,0.0,0.000819672131147541,0.0012295081967213116,0.004508196721311476,0.0,0.0,0.0020491803278688526,0.8323770491803278,0.0,0.0,0.0,0.0020491803278688526,0.005122950819672131,0.0,0.004098360655737705,0.0,0.00389344262295082,0.0,0.06864754098360656,0.025614754098360656,0.000819672131147541,0.0012295081967213116
Sphere 3-Finger,0.016708821951406452,0.0009197516670498966,0.0036790066681995862,0.02353031348202652,0.0064382616693492755,0.0006898137502874224,0.0013029815283206868,0.006055031808078486,0.004368820418487009,0.024450065149076414,0.01885490917452288,0.004598758335249482,0.010117268337548863,0.0011496895838123706,0.6035870315014946,0.0072047213918908564,0.00022993791676247414,0.005365218057791063,0.006821491530620066,7.664597225415804e-05,0.00030658388901663215,7.664597225415804e-05,0.031961370429983905,0.00030658388901663215,0.01486931861730666,0.0029891929179121637,0.0029125469456580057,0.20042921744462328
Lateral,3.745178083217857e-05,0.003145949589903,0.00011235534249653571,0.011347889592150107,0.0005243249316505,0.006291899179806,3.745178083217857e-05,0.008988427399722857,0.07243174412943336,0.00044942136998614283,0.00026216246582525,0.00014980712332871428,0.00011235534249653571,0.0,0.0057675742481555,0.862402157222576,0.00498108685067975,0.0012359087674618928,0.004681472604022322,0.0008613909591401071,0.00044942136998614283,0.010186884386352572,0.0028463353432455715,0.00044942136998614283,0.0006741320549792142,0.00011235534249653571,0.0,0.0014606194524549641
Stick,0.0,0.03127079174983367,0.0,0.0,0.0,0.000998003992015968,0.003992015968063872,0.02761144377910845,0.3373253493013972,0.0,0.0,0.000998003992015968,0.0,0.0,0.00033266799733865603,0.2827677977378576,0.15103127079174983,0.000998003992015968,0.09115103127079174,0.017298735861610112,0.01330671989354624,0.022288755821689953,0.00665335994677312,0.0083166999334664,0.0026613439787092482,0.0,0.0,0.000998003992015968
Adduction Grip,0.004493605254061528,0.000691323885240235,0.00414794331144141,0.009505703422053232,0.0017283097131005876,0.0,0.00017283097131005876,0.003975112340131351,0.014863463532665053,0.007258900795022468,0.003629450397511234,0.0,0.0,0.0012098167991704113,0.0077773937089526445,0.03197372969236087,0.000691323885240235,0.8415139993086761,0.015209125475285171,0.00846871759419288,0.0,0.002246802627030764,0.003975112340131351,0.01244382993432423,0.0024196335983408227,0.000691323885240235,0.0003456619426201175,0.020566885585896994
Writing Tripod,0.002295855050881112,0.01532638371804418,0.00769421692727724,0.0026061057334326137,0.0020476545048399106,0.02140729709605361,0.0019856043683296105,0.012410027302060065,0.05987838173243981,0.0016753536857781086,0.0,0.00043435095557210225,0.0,6.205013651030033e-05,0.002730206006453214,0.04331099528418963,0.011106974435343758,0.010858773889302557,0.6061057334326135,0.0189252916356416,0.04833705634152395,0.0016753536857781086,0.007321916108215438,0.036857781087118395,0.0011169024571854058,0.0002482005460412013,0.003288657235045917,0.08029287664432862
Lateral Tripod,0.0035169988276670576,0.023642047674872997,0.006838608831574834,0.0017584994138335288,0.011332551778038297,0.01875732708089097,0.0062524423602969914,0.0027354435326299334,0.11000390777647519,0.014263384134427511,0.0017584994138335288,0.0019538882375928096,0.0,0.0005861664712778429,0.003907776475185619,0.028526768268855023,0.007815552950371238,0.014849550605705353,0.26748729972645563,0.2372020320437671,0.023055881203595155,0.009378663540445486,0.0029308323563892145,0.15220789370847987,0.00039077764751856197,0.0,0.0,0.04884720593982024
Palmar Pinch,0.000449842555105713,0.0009746588693957114,0.0014245014245014246,0.006747638326585695,0.0017243964612385664,0.0015744489428699954,0.0,0.0021742390163442793,0.025191183085919926,0.0006747638326585695,0.003298845404108562,0.0,0.0012745539061328535,0.005623031938821413,0.004273504273504274,0.0011246063877642825,0.006072874493927126,0.001649422702054281,0.03561253561253561,0.0009746588693957114,0.7237966711650922,0.05038236617183985,0.0858449542660069,0.013270355375618534,0.005772979457189984,0.002849002849002849,0.0036737142000299893,0.013570250412355676
Tip Pinch,0.0005591277606933184,0.0023762929829466034,0.0001397819401733296,0.0174727425216662,0.00349454850433324,0.005032149846239866,0.0006989097008666481,0.002096729102599944,0.015236231478892926,0.0023762929829466034,0.005311713726586525,0.0001397819401733296,0.0,0.0008386916410399776,0.007967570589879788,0.17346938775510204,0.008386916410399776,0.03159071847917249,0.04291305563321219,0.005731059547106514,0.1232876712328767,0.4456248252725748,0.016354487000279565,0.07380486441151803,0.0029354207436399216,0.0015376013419066256,0.0001397819401733296,0.01048364551299972
Inferior Pincer,0.0038363171355498722,0.0014919011082693947,0.001847115657857346,0.0012787723785166241,0.012290423415743108,0.001562944018186985,7.104290991759022e-05,0.013356067064506962,0.002486501847115658,0.004475703324808184,0.11686558681443592,0.0002841716396703609,0.0024154589371980675,0.000923557828928673,0.007885763000852515,0.0034100596760443308,0.0004973003694231316,0.00902244955953396,0.001562944018186985,0.0003552145495879511,0.05058255186132424,0.010727479397556123,0.709434498437056,7.104290991759022e-05,0.017547598749644785,0.005541346973572037,0.0,0.020176186416595625
Prismatic 3 Finger,0.001448225923244026,0.00782041998551774,0.0065170166545981175,0.007965242577842143,0.002172338884866039,0.006227371469949312,0.0026068066618392467,0.005792903692976104,0.06270818247646633,0.0034757422157856628,0.000724112961622013,0.0,0.0001448225923244026,0.0001448225923244026,0.0005792903692976104,0.004923968139029689,0.0013034033309196234,0.033454018826937,0.16553222302679219,0.02939898624185373,0.07226647356987691,0.026502534395365675,0.005068790731354091,0.44851556842867485,0.0010137581462708182,0.001448225923244026,0.0010137581462708182,0.10123099203475742
Precision Disk,0.005153381716167592,0.0010977617856925048,0.003079831676526194,0.012075379642617552,0.006952491309385863,0.0013112154662438251,0.000335427212294932,0.0034457522717570286,0.0012502287003720192,0.009483442093065805,0.0025309507836799414,0.0010977617856925048,0.04769165091175215,0.034305055802890776,0.0026224309324876503,0.00015246691467951456,0.0,0.0017991095932182717,0.0004269073611026407,6.0986765871805816e-05,0.002012563273769592,9.148014880770872e-05,0.005000914801488077,0.00012197353174361163,0.7969750564127585,0.05321095322315058,0.003049338293590291,0.004665487589193145
Precision Sphere,0.007122774133083412,0.00037488284910965324,0.006560449859418931,0.032427366447985,0.007872539831302717,0.001499531396438613,0.0,0.003373945641986879,0.005998125585754452,0.011808809746954077,0.0022492970946579195,0.002061855670103093,0.13570759137769448,0.019681349578256794,0.019119025304592314,0.0,0.0,0.0022492970946579195,0.0011246485473289597,0.0,0.008997188378631678,0.01049671977507029,0.0022492970946579195,0.0009372071227741331,0.3060918462980319,0.3765698219306467,0.01893158388003749,0.016494845360824743
Quadpod,0.0020032780914223274,0.008377344745947915,0.0,0.027317428519395375,0.007648879985430705,0.006920415224913495,0.00218539428155163,0.009652158076853032,0.02786377708978328,0.0038244399927153524,0.0016390457111637225,0.00018211619012930248,0.01584410854124932,0.004552904753232562,0.0027317428519395373,0.0,0.0,0.00947004188672373,0.020214897104352578,0.00036423238025860496,0.009105809506465124,0.00018211619012930248,0.037515935166636316,0.0014569295210344199,0.01894008377344746,0.03314514660353306,0.6669094882535057,0.08195228555818612
Tripod,0.006090534979423868,0.0008230452674897119,0.013909465020576132,0.00720164609053498,0.0022222222222222222,0.0029218106995884774,0.0007407407407407407,0.019300411522633745,0.024855967078189302,0.006954732510288066,0.005967078189300412,0.002139917695473251,0.006255144032921811,0.0005349794238683127,0.0734156378600823,0.0031275720164609055,0.0009465020576131687,0.010699588477366255,0.049711934156378604,0.0012757201646090535,0.015432098765432098,0.0009465020576131687,0.020205761316872427,0.03851851851851852,0.022098765432098766,0.006008230452674897,0.05724279835390946,0.6004526748971193
