,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.0619865571321882,0.0,0.0016803584764749813,0.002987303958177745,0.021097834204630322,0.0024271844660194173,0.0,0.010082150858849889,0.0009335324869305452,0.004480955937266617,0.5675877520537714,0.00784167289021658,0.010642270351008214,0.003547423450336072,0.0074682598954443615,0.0018670649738610904,0.0007468259895444362,0.008401792382374906,0.0018670649738610904,0.0,0.016616878267363706,0.01176250933532487,0.21956684092606424,0.0005601194921583271,0.026138909634055265,0.0020537714712471995,0.0003734129947722181,0.007281553398058253
Power Disk,0.12629231704844923,0.004054327995134806,0.0,0.0008108655990269613,0.009730387188323536,0.013176565984188121,0.0028380295965943643,0.005676059193188729,0.003243462396107845,0.010541252787350497,0.0028380295965943643,0.7401175755118589,0.02574498276910602,0.0014190147982971822,0.0036488951956213257,0.0022298803973241437,0.0,0.0014190147982971822,0.0016217311980539226,0.00020271639975674033,0.0014190147982971822,0.0,0.0028380295965943643,0.00020271639975674033,0.029191161564970605,0.004459760794648287,0.0016217311980539226,0.004662477194405028
Power Sphere,0.0625568009694032,0.0004544077552256892,0.0,0.02256891850954256,0.011057255377158437,0.0024235080278703423,0.0016661617691608604,0.04544077552256892,0.006210239321417752,0.017873371705543775,0.0069675855801272345,0.022417449257800665,0.6078461072402302,0.0006058770069675856,0.01847924871251136,0.0,0.0,0.0010602847621932747,0.000757346258709482,0.0,0.0,0.0,0.0037867312935474097,0.0,0.10663435322629507,0.04498636776734323,0.011966070887609816,0.004241139048773099
Sphere 4-Finger,0.007991803278688524,0.0,0.003278688524590164,0.000819672131147541,0.034631147540983606,0.0020491803278688526,0.00020491803278688525,0.0,0.0004098360655737705,0.0004098360655737705,0.0034836065573770492,0.0004098360655737705,0.0010245901639344263,0.8141393442622951,0.0014344262295081967,0.00020491803278688525,0.0,0.001639344262295082,0.005737704918032787,0.0,0.013114754098360656,0.00020491803278688525,0.0020491803278688526,0.00020491803278688525,0.0805327868852459,0.02110655737704918,0.003278688524590164,0.001639344262295082
Sphere 3-Finger,0.024143481260059784,0.002299379167624741,0.010883728060090442,0.025216524871617997,0.0076645972254158045,0.0008431056947957384,0.0018395033340997931,0.010270560282057178,0.0015329194450831609,0.021690810147926728,0.025293170843872153,0.0032957768069287957,0.027669195983751053,0.0009197516670498966,0.5367517436958688,0.008431056947957385,0.0,0.011113665976852916,0.009734038476278071,0.0,0.0013796275005748448,7.664597225415804e-05,0.032957768069287956,0.00015329194450831607,0.017935157507472984,0.006821491530620066,0.004522112362995325,0.20656089522495594
Lateral,3.745178083217857e-05,0.011535148496311,0.00044942136998614283,0.01591700685367589,0.0014980712332871428,0.006516609864799071,0.0004868731508183214,0.03145949589903,0.12175573948541253,0.0,0.00011235534249653571,0.0017602336991123927,0.0,0.0,0.0025841728774203213,0.7652147859630726,0.007527807947267893,0.0014606194524549641,0.0071158383581139285,0.0008988427399722857,0.0022845586307628928,0.014793453428710536,0.0016853301374480357,0.00041196958915396426,0.0017227819182802143,0.0,0.0,0.0027714317815812142
Stick,0.0,0.0499001996007984,0.006986027944111776,0.00033266799733865603,0.0,0.003992015968063872,0.0026613439787092482,0.04557551563539587,0.3040585495675316,0.003992015968063872,0.0,0.0006653359946773121,0.0,0.0,0.0013306719893546241,0.1656686626746507,0.18063872255489022,0.0013306719893546241,0.04757152361942781,0.024617431803060547,0.027278775781769793,0.11776447105788423,0.00332667997338656,0.007651363938789089,0.0026613439787092482,0.0,0.0,0.001996007984031936
Adduction Grip,0.004666436225371586,0.0012098167991704113,0.017283097131005877,0.011579675077773938,0.004666436225371586,0.00017283097131005876,0.000691323885240235,0.0077773937089526445,0.05634289664707916,0.0032837884548911167,0.0025924645696508816,0.0010369858278603526,0.00017283097131005876,0.0025924645696508816,0.019184237815416522,0.03231939163498099,0.0031109574835810577,0.7220877981334255,0.016246111303145523,0.025751814725198757,0.0010369858278603526,0.0076045627376425855,0.0005184929139301763,0.02523332181126858,0.00829588662288282,0.00017283097131005876,0.0005184929139301763,0.023850674040788108
Writing Tripod,0.004157359146190122,0.011169024571854059,0.01147927525440556,0.010362372797220154,0.0020476545048399106,0.018615040953090096,0.004591710101762224,0.014395631670389675,0.05876147927525441,0.001737403822288409,0.00012410027302060066,0.0008066517746339042,0.0006205013651030033,0.00012410027302060066,0.004219409282700422,0.060560933234053115,0.016691486721270788,0.00384710846363862,0.5851948374286423,0.027736411020104244,0.05081906180193597,0.002544055596922313,0.005584512285927029,0.03052866716306776,0.002109704641350211,0.00037230081906180194,0.002482005460412013,0.06831720029784065
Lateral Tripod,0.0007815552950371239,0.029894490035169988,0.014849550605705353,0.0025400547088706526,0.016998827667057445,0.047870261821023836,0.0033216100039077765,0.005861664712778429,0.08245408362641657,0.0062524423602969914,0.00019538882375928098,0.014263384134427511,0.0,0.0009769441187964048,0.0048847205939820245,0.015240328253223915,0.006643220007815553,0.0035169988276670576,0.27452129738178976,0.2692457991402892,0.03829620945681907,0.0062524423602969914,0.005666275889019148,0.09183274716686206,0.0015631105900742479,0.0,0.0,0.05607659241891364
Palmar Pinch,0.0012745539061328535,0.000149947518368571,0.000149947518368571,0.004648373069425701,0.002549107812265707,0.0033738191632928477,0.0002249212775528565,0.0026240815714499927,0.010046483730694257,0.0006747638326585695,0.004273504273504274,0.0014245014245014246,0.000299895036737142,0.0018743439796071375,0.001199580146948568,0.0035237666816614185,0.0038236617183985606,0.0003748687959214275,0.0299895036737142,0.001949317738791423,0.7976458239616134,0.04093567251461988,0.05982905982905983,0.007872244714349977,0.0038236617183985606,0.0015744489428699954,0.0024741340530814214,0.011396011396011397
Tip Pinch,0.0011182555213866368,0.0009784735812133072,0.01020408163265306,0.006010623427453173,0.0013978194017332962,0.0037741123846798995,0.0006989097008666481,0.00363433044450657,0.01439753983785295,0.0013978194017332962,0.004193458205199888,0.0011182555213866368,0.0002795638803466592,0.0,0.004473022085546547,0.16270617836175566,0.007827788649706457,0.013279284316466312,0.02194576460721275,0.01118255521386637,0.1713726586525021,0.4273133911098686,0.02488118535085267,0.08163265306122448,0.00349454850433324,0.0004193458205199888,0.0002795638803466592,0.019988817444786134
Inferior Pincer,0.008027848820687696,0.002131287297527707,0.0011366865586814436,0.0007104290991759022,0.007885763000852515,0.00014208581983518045,0.0009946007388462632,0.014563796533105995,0.0019181585677749361,0.002131287297527707,0.10045467462347257,0.0002841716396703609,0.004830917874396135,0.001847115657857346,0.004191531685137823,0.004191531685137823,0.0007104290991759022,0.002841716396703609,0.00639386189258312,0.0,0.0929951690821256,0.0064649048025007105,0.691389599317988,0.0,0.027706734867860187,0.004191531685137823,0.0012077294685990338,0.010656436487638534
Prismatic 3 Finger,0.0031860970311368576,0.003765387400434468,0.0024619840695148444,0.0052136133236784935,0.005503258508327299,0.012889210716871833,0.006372194062273715,0.005358435916002897,0.04721216509775525,0.0020275162925416364,0.0015930485155684288,0.002896451846488052,0.0001448225923244026,0.001448225923244026,0.0060825488776249095,0.007530774800868936,0.001882693700217234,0.02606806661839247,0.10948587979724837,0.035771180304127445,0.13425054308472123,0.02331643736422882,0.0026068066618392467,0.42433019551049966,0.0020275162925416364,0.0027516292541636496,0.0013034033309196234,0.12251991310644461
Precision Disk,0.0038421662499237667,0.0018905897420259804,0.0034152588888211256,0.014819784106848814,0.005885222906629261,0.0042080868451546015,0.0012502287003720192,0.006281636884796,0.0011587485515643105,0.008568640604988718,0.0035067390376288345,0.004909434652680368,0.04025126547539184,0.05003964139781667,0.0028053912301030676,0.00021345368055132035,0.0,0.0011282551686284076,0.000335427212294932,0.0,0.0054278221625907175,0.0005488808928462524,0.017228761358785143,3.0493382935902908e-05,0.7800817222662683,0.031682624870403124,0.0021955235713850096,0.008294200158565591
Precision Sphere,0.008434864104967198,0.00018744142455482662,0.005623242736644799,0.021743205248359886,0.008247422680412371,0.0022492970946579195,0.00037488284910965324,0.002436738519212746,0.004873477038425492,0.007497656982193065,0.007310215557638238,0.005060918462980318,0.13008434864104967,0.03673851921274602,0.02211808809746954,0.0,0.0,0.00037488284910965324,0.0016869728209934396,0.0,0.021930646672914715,0.0007497656982193065,0.01218369259606373,0.0,0.31565135895032803,0.35688847235238985,0.010121836925960637,0.017432052483598876
Quadpod,0.019122199963576763,0.00018211619012930248,0.00036423238025860496,0.04061191039883446,0.008923693316335822,0.023310872336550718,0.003278091422327445,0.0023675104716809323,0.008559460936077217,0.00509925332362047,0.0,0.00218539428155163,0.04134037515935167,0.00655618284465489,0.003278091422327445,0.0,0.0,0.0012748133309051174,0.011473319978146056,0.00018211619012930248,0.011837552358404663,0.0,0.01238390092879257,0.0038244399927153524,0.02695319613913677,0.02786377708978328,0.6547077035148424,0.08431979602986706
Tripod,0.009382716049382716,0.003168724279835391,0.02337448559670782,0.01925925925925926,0.0034979423868312758,0.006748971193415638,0.0032921810699588477,0.015925925925925927,0.014567901234567901,0.005061728395061729,0.010246913580246913,0.0026337448559670784,0.0062139917695473255,0.0007407407407407407,0.07012345679012345,0.0031275720164609055,0.0011934156378600822,0.003045267489711934,0.06530864197530864,0.0009876543209876543,0.023580246913580245,0.0015637860082304527,0.02720164609053498,0.034444444444444444,0.01983539094650206,0.004691358024691358,0.033456790123456794,0.5873251028806584
